restaurant_name,address,zip_code,restaurant_key
ALICE,1623 N HALL ST #103,75204,5287
JOE'S CLUB CASH & CARRY INC.,4048 W CHICAGO AVE,60651,5288
ASIAN GARDEN,4660 N WESTERN AVE,60625,5289
RAISING CANES 892,2 N MICHIGAN AVE,60602,5290
JOE'S BARBEQ AND FISH #1,4805 W MADISON ST,60644,5291
LA CUISINE CAFE,9201 N CENTRAL EXPW #180,75231,5292
LEARN TOGETHER GROW TOGETHER CHILD DEVELOPMENT CEN,1455 W 63RD ST,60636,5293
ST JOSEPH VILLAGE OF CHICAGO,4021 W BELMONT AVE,60641,5294
SHINING STAR CHILD DEVELOPMENT,10540-44 S EWING AVE,60617,5295
GIGIO'S PIZZA,4643 N BROADWAY,60640,5296
MORRISON MANAGEMENT SPECIALISTS,225 E CHICAGO,60611,5297
BRUNA'S CAFE,2424 S OAKLEY AVE,60608,5298
NORTH RIVER ELEMENTARY,4416 N Troy,60625,5299
MY T QUICK,4330 GANNON AVE #A,75237,5300
INDO-AMERICAN CENTER,6328 N CALIFORNIA AVE,60659,5301
STAR FOOD MARKET,9125 S COMMERCIAL AVE,60617,5302
GREENVIEW PLACE,1501 W MELROSE ST,60657,5303
Sky Zone Chicago Lincoln Park,1419-1435 N KINGSBURY ST,60642,5304
GROCERY GO,8237 1/2 S COTTAGE GROVE AVE,60619,5305
ASHLAND LIQUOR,6257 S ASHLAND AVE,60636,5306
HEAVEN ELEVEN,6016 W NORTH AVE,60639,5307
INSPIRED CATERING & EVENTS,6075 N MILWAUKEE AVE,60646,5308
RUK KIMBALL SUSHI & THAI,4700 N KIMBALL AVE,60625,5309
SAM'S CLUB #6372 BAKERY,6185 RETAIL RD #100,75231,5310
PIT STOP LOUNGE,902 W 119TH ST,60643,5311
10 SOUTH MARKET,10 S LA SALLE ST,60603,5312
RETRO PIZZA,131 N CLINTON ST,60661,5313
11 DINNING,330 N WABASH AVE,60611,5314
JUST SALAD,10 S RIVERSIDE PLZ,60606,5315
HK BANQUET,6845 W ADDISON ST,60634,5316
POPEYE'S #861,7430 S STONY ISLAND AVE,60649,5317
FUSION POKE,835 N MICHIGAN AVE,60611,5318
PONCITLAN #5,3400 N CICERO AVE,60641,5319
Belding Elementary School,4257 N Tripp,60641,5320
AMOCO,4629 S CICERO AVE,60632,5321
MALONE'S COST PLUS #3 PRODUCE,3939 S POLK ST #323,75224,5322
BEA'S CATERING,9605 CLARK RD #100,75249,5323
THE OLD MONK,2847 N HENDERSON AVE,75206,5324
COOL ZONE BEVERAGE,11368 EMERALD ST,75229,5325
LEELA'S  SECOND FLOOR,1914 GREENVILLE AVE,75206,5326
SUBWAY SANDWICHES,2943 S BUCKNER BLVD #100,75227,5327
J'S DONUTS,5315 GREENVILLE AVE,75206,5328
FOREST DONUT,7726 FOREST LN,75230,5329
ELROD'S COST PLUS,1314 S BUCKNER BLVD,75217,5330
WE THE BIRDS MACARONS,4101 BRYAN ST #160,75204,5331
TACONAZO EL ORIGINAL #1,4124 W NORTH AVE,60639,5332
TURKEY CHOP,3506 W CHICAGO AVE,60651,5333
38 LITTLE ANGELS HOME DAYCARE,1759 N HARLEM AVE,60707,5334
SUN REY CAFE,1357 N WESTERN AVE,60622,5335
ELAINE'S CHOP SUEY 1,4512 S DAMEN AVE,60609,5336
"DREAMCHILD DEVELOPMENT CENTER, INC.",1836 W 87TH ST,60620,5337
FIG & OLIVE,70-104 E OAK ST,60611,5338
KINGDOM ACADEMY LEARNING CENTER,2053 W Howard ST,60645,5339
JCYS IRIS & STEVEN PODOLSKY FAMILY CENTER,2112 W LAWRENCE AVE,60625,5340
EL MIRADOR RESTAURANT,5340 W DIVERSEY AVE,60639,5341
EASTER SEALS METROPOLITAN CHICAGO INC.,1939 W 13TH ST.,60608,5342
CESAR'S ON BROADWAY,2924-2926 N BROADWAY,60657,5343
MCDONALDS,8390 N STEMMONS FRWY A,75247,5344
TORTERIA POTOSINA,712 S WALTON WALKER BLVD 501,75211,5345
FUNDEREMPLOYED LLC / RABBLE ROUSERS CO.,312 W SEVENTH ST,75208,5346
KROGER #518 GROCERY/PRODUCE,5665 E MOCKINGBIRD LN,75206,5347
PREMIER RESIDENCES BISTRO,5455 LA SIERRA DR,75231,5348
COUNTY FAIR FOODS,10800 S WESTERN AVE,60643,5349
ST. CHRYSOSTOM'S CHURCH DAY SCHOOL,1424 N DEARBORN ST,60610,5350
URBAN MARKET II,1409 BOTHAM JEAN ST #10,75215,5351
HAPPY LEMON,1411 W TAYLOR ST,60607,5352
JETS PIZZA,409 W CHICAGO AVE,60654,5353
CUERNAVACA BAKERY,3104 W CERMAK RD,60623,5354
"CORK @ WEST VILLAGE, LTD",3636 MCKINNEY AVE #170,75204,5355
YUM YUM FOODS,837 N LANCASTER AVE,75203,5356
STOP & SALE FOOD MART,3033 S WESTMORELAND RD,75233,5357
WING STOP #551,4428 S PULASKI RD,60632,5358
CONNIE'S PIZZA,2373 S ARCHER AVE,60616,5359
LE NOCTURNE,4810 N BROADWAY,60640,5360
RAYMONDS TACOS,283 N PULASKI RD,60624,5361
"SUNRISE BREAKFAST & LUNCH RESTAURANT, INC.",10641-10645 S PULASKI RD,60655,5362
GETIR,3052 N LINCOLN AVE,60657,5363
LA ANTIGUA HACIENDA,2235-2253 S PULASKI RD,60623,5364
Pat's Pizzeria,2679 N LINCOLN AVE,60614,5365
PIZZERIA DUE,619 N WABASH AVE,60611,5366
UNI UNI,1415 N MILWAUKEE AVE,60622,5367
KIDS FUTURE DAY CARE CENTER,4848 N SHERIDAN RD,60640,5368
WISEGUYS PIZZA,3822 W 111TH ST,60655,5369
Smoke Daddy,1804-1806 W Division ST,60622,5370
EL CHE STEAKHOUSE & BAR,845 W WASHINGTON BLVD,60607,5371
LA VICTORIA RESTAURANT,1605 N HASKELL AVE,75204,5372
HENRY'S MAJESTIC,4900 MCKINNEY AVE,75205,5373
SWIZZLE TIKI BAR,1802 GREENVILLE AVE #110,75206,5374
NODDING DONKEY,2900 THOMAS AVE,75204,5375
COOLGREENS,5500 GREENVILLE AVE #505,75206,5376
MCCORMICK PLACE - SOUTH BUILDING - SAVOR,2300 S LAKE SHORE DR,60616,5377
MUSEUM OF SCIENCE & INDUSTRY - FINNEGANS ICE CREAM PARLOR,5700 S LAKE SHORE DR,60637,5378
PANERA BREAD CAFE #6158,4810 HARRY HINES BLVD,75235,5379
BASKET FOOD MART,1653 W 79TH ST,60620,5380
DUNKIN DONUTS/BASKIN ROBBINS,3481 S DR MARTIN LUTHER KING JR DR,60616,5381
GRAHAM CRACKER'S DAYCARE CENTER INC,10650 S MICHIGAN AVE,60628,5382
Food 4 Less Midwest #552,7030 S ASHLAND AVE,60636,5383
TROPICAL SMOOOTHIE CAFE,1509 N MILWAUKEE,60622,5384
LINDO MICHOACAN,4811 N KEDZIE AVE,60625,5385
JAMAICAN GATES,111 E 51ST ST,60615,5386
DOUBLE TREE LOVE FIELD SPORTS PAGE GRILL,3300 W MOCKINGBIRD LN,75235,5387
MENDOCINO FARMS,3700 MCKINNEY AVE #110,75204,5388
REILLY ELEMENTARY SCHOOL,11230 LIPPITT AVE,75218,5389
PAPA JOHN'S PIZZA #1795,3501 MCKINNEY AVE,75204,5390
HOLU,2105 S JEFFERSON ST STE 2101,60616,5391
"PREMIUM FOOD MART, INC.",2432-2434 W 63RD ST,60629,5392
SINALOA GROCERY STORE INC,4454 W DIVERSEY AVE,60639,5393
SHELL,7449-7459 S STATE ST,60619,5394
CORNER BAKERY CAFE,200 N LA SALLE ST,60601,5395
A TASTE OF THE PHILIPPINES,131 N CLINTON,60661,5396
ARAMARK EDUCATIONAL SERVICES,110 E 61ST ST,60637,5397
DOC POPCORN,920 S HARWOOD DR #179,75201,5398
SILLI KORI,2053 W DIVISION ST,60622,5399
Blair Early Childhood Ctr,6751 W 63RD PL,60638,5400
BLAZE PIZZA,511 S STATE ST,60605,5401
STRAIGHTLAW COOKING & CATERING,3334 W CHICAGO AVE,60651,5402
TACO BELL CANTINA,407 S DEARBORN ST,60605,5403
CHICAGO MARRIOTT AT MEDICAL DISTRICT/UIC,625 S ASHLAND AVE,60607,5404
BASS ELEMENTARY SCHOOL,1140 W 66TH ST,60621,5405
OOOH WEE SWEET TEA,7601 S CICERO AVE,60652,5406
ELIZABETH RESTAURANT,4835 N WESTERN AVE,60625,5407
SABOR A LA MEXICANA,930 E EIGHTH ST BLDG #A,75203,5408
EATZI'S BAKERY,6025 ROYAL LN #208,75230,5409
GREENVILLE AVENUE PIZZA COMPANY,1145 PEAVY RD,75218,5410
DALLAS ARBORETUM FOOD & HERB GARDEN,8525 GARLAND RD,75218,5411
LA CASA DEL PUEBLO,1834 S BLUE ISLAND AVE,60608,5412
THAI FUSION NOODLES INC.,4477 W LAWRENCE AVE,60630,5413
TAQUERIA EL BOSQUE,3652 W LAWRENCE AVE,60625,5414
TEXAS DAIQUIRI'S,3333 W CAMP WISDOM RD #102,75115,5415
SHARKS FISH & CHICKEN,7100 S WESTERN AVE,60636,5416
MAXWELL STREET GRILL,7445 S STATE ST,60619,5417
STAX CAFE,522 N MILWAUKEE AVE,60642,5418
SPILT MILK,2758 W FULLERTON AVE,60647,5419
BEST SUB,2653 W NORTH AVE,60647,5420
POKE,211 S AKARD ST #115,75202,5421
LA MICHOACANA TAQUERIA,1506 S BUCKNER BLVD,75217,5422
COFFEE BUZZ AND BUSTLE,5670 VILLAGE GLEN DR #110,75206,5423
LOUIE'S,1839 N HENDERSON AVE,75206,5424
BURGER ISLAND,14999 PRESTON RD #104,75254,5425
SIGNATURE DELI,14785 PRESTON RD STE #160,75254,5426
SUBWAY SANDWICHES,2231 W LEDBETTER DR #320,75224,5427
FLOWER CHILD,5450 W LOVERS LN #133,75209,5428
CIRCLE K,200 N LA SALLE ST,60601,5429
MONTESSORI LEARNING CENTER OF EDISON PARK INC.,6740 N OLIPHANT AVE,60631,5430
CHEZ MOI,2100 N HALSTED ST,60614,5431
STARBUCKS,300 E RANDOLPH ST,60601,5432
LEE'S GARDEN CHINESE FOOD,4240B W NORTH AVE,60639,5433
HERBIVORE LLC,964 W 31ST ST,60608,5434
HELLO SUSHI SKY THAI,3021 W LAWRENCE AVE,60625,5435
TERRY'S,5950 W MADISON ST,60644,5436
MAMA AFRICA FOOD STORE,6812 N CLARK ST,60626,5437
DONGPO IMPRESSION,228 W CERMAK RD,60616,5438
NHU LAN SANDWICHES,4810 N SHERIDAN RD,60640,5439
BAYLOR UNIVERSITY MED CTR COLD/DRY PREP,3500 GASTON AVE,75246,5440
TURNER AGASI CHARTER SCHOOL FACILITIES,3663 W CAMP WISDOM RD,75237,5441
400 GRADI,2000 ROSS AVE #140,75201,5442
WARWICK MELROSE HOTEL - MAIN KITCHEN,3015 OAK LAWN AVE,75219,5443
FAMILY DOLLAR STORES 8391,4560 W MOCKINGBIRD LN,75209,5444
CRAWFORD PARK POOL-CONCESSION STAND,375 S PRARIE CREEK RD,75217,5445
EINSTEIN BROS BAGELS#1650,6109 BERKSHIRE LN,75225,5446
7-ELEVEN #35648,3020 N HAMPTON RD,75212,5447
OSO & THE BULL,2009 S LAFIN ST,60608,5448
CITY TAVERN,1514 ELM ST #111,75201,5449
HOMEWOOD SUITES-CHICAGO-DOWNTOWN/WEST LOOP,118 N JEFFERSON ST,60661,5450
MCDONALDS,3241 W PETERSON AVE,60659,5451
"NEW KNOWLEDGE LEARNING CENTER, INC.",8440 S KEDZIE AVE,60652,5452
Dunne,10845 S Union St (700W),60628,5453
CHINA HO RESTAURANT,5151 S PULASKI RD,60632,5454
STARBUCKS COFFEE #2337,180 N LA SALLE ST,60601,5455
GRAND REGENCY OF SOUTH SHORE,7415-7419 S EXCHANGE AVE,60649,5456
TACO BELL,3509 N HARLEM AVE,60634,5457
7-ELEVEN CONVENIENCE STORE #35403B,5671 E MOCKINGBIRD LN,75206,5458
FITOS 4,10508 HARRY HINES BLVD,75220,5459
FREEBIRDS WORLD BURRITO,2000 ROSS AVE #190,75201,5460
OK POCHA,2560 ROYAL LN #102,75229,5461
EL CENTRO COLLEGE CULINARY KITCHEN #2,11830 WEBB CHAPEL RD #1200,75234,5462
MARISCOS LA MAREA,9404 OVELLA AVE,75220,5463
SHOP N GO #12,607 S TYLER ST,75208,5464
DARYL'S BY WESTEND/DALLAS,1801 N GRIFFIN ST,75202,5465
KROGER #518 CHEF STATION,5665 E MOCKINGBIRD LN,75206,5466
ITW DAVID SPEER ACADEMY,5321 W GRAND AVE,60639,5467
WINDY CITY SMOKED MEATS,6427 S ASHLAND AVE FL REAR,60636,5468
PULASKI COMMUNITY ACADEMY,2230 W McLean,60647,5469
GREEN BIOTICS,13350 DALLAS PKWY #2620,75240,5470
LAKELAND HILLS SENIOR LIVING,3305 DILIDO RD,75228,5471
SOMERIA FOOD MART INC.,2814 W DEVON AVE,60659,5472
RUSH BOWLS MOCKINGBIRD STATION,5331 E MOCKINGBIRD LN STE. 140,75206,5473
TOM'S PLACE BACK OF THE YARDS LLC,1509 W 47TH ST,60609,5474
EL MEZQUITE GRILL,3121 W CERMAK RD,60623,5475
DONALDS FAMOUS HOT DOGS,2325 S WESTERN AVE,60608,5476
TONY'S ITALIAN BEEF,7007 S PULASKI RD,60629,5477
REACH FOR THE STARS CHILDCARE ACADEMY INC,6447-6459 S DR MARTIN LUTHER KING DR,60637,5478
CAFETERIA YESENIA,4244 S ASHLAND AVE,60609,5479
EL GUERRERENSE,2215 OATES DR STE #C,75228,5480
2100 DELI,2100 MCKINNEY AVE #150,75201,5481
FAMILY C STORE,2811 S MARSALIS AVE #100,75216,5482
BIERNAT'S RESTAURANT,4217 OAK LAWN AVE,75219,5483
HYATT REGENCY MONDUEL'S,300 REUNION BLVD,75202,5484
SUPER TASTY SUB INC.,2001 W HOWARD ST,60645,5485
THAI BOWL,1049 W TAYLOR ST,60607,5486
TAPICOZZA,1002 W LAKE ST,60607,5487
DOMINO'S PIZZA,5912 N CLARK ST,60660,5488
CHICK-FIL-A FORD CITY,4733 W 76TH ST,60652,5489
DOLLOP COFFEE CO,55 W MONROE ST,60603,5490
STICKY RICE,4018 N WESTERN AVE,60618,5491
SUBWAY,6044 S WESTERN AVE,60636,5492
BIG PLATE BBQ,3355 N CLARK ST,60657,5493
ROTI MODERN MEDITERRANEAN,80 E LAKE ST,60601,5494
STRING'S,1453 E 53RD ST,60615,5495
ALDI #79,7800 S SOUTH CHICAGO AVE,60619,5496
PETE'S FRESH MARKET #10,2333 W MADISON ST,60612,5497
SUBWAY,3477 S DR MARTIN LUTHER KING JR DR,60616,5498
TACO BELL CANTINA,1439 N MILWAUKEE AVE,60622,5499
ENGLEWOOD STEM H.S.,6835 S Normal (500W),60621,5500
POPEYES/CHECKERS,1555 W DIVISION ST,60642,5501
RINCONCITO ECUATORIANO,3041 W IRVING PARK RD,60618,5502
TRIKE THAI NOODLE + SUSHI,2539 N MILWAUKEE AVE,60647,5503
RAISING CANE'S RESTAURANT #295,2503 MOCKINGBIRD LN,75235,5504
LIPSTICK GENTLEMAN'S CLUB,10859 HARRY HINES BLVD,75220,5505
KIPP OAK CLIFF ACADEMY,3837 SIMPSON STUART RD,75241,5506
MEDIEVAL TIMES DINNER & TOURNAMENT - SOUTH BAR,2021 N STEMMONS FRWY,75207,5507
CHARLEY'S CHEESESTEAKS AND WINGS,7106 W NORTH AVE FL,60707,5508
GATEWAY TO LEARNING SPECIAL EDUCATION AND TRAINING,4925 N LINCOLN AVE,60625,5509
DUNKIN DONUTS / BASKIN ROBBINS,13535 PRESTON RD,75240,5510
POP'S CORN SHOP,1201 MAIN ST #P-25,75202,5511
PULL  THROUGH COFFEE BAR,4875 W LAWTHER DR,75214,5512
REACH FOR THE STARS CHILDCARE ACADEMY INC,4432 W MADISON ST,60624,5513
BURGER KING #8312,7222 S STONY ISLAND AVE,60649,5514
B&B ICE CREAM AND CANDY,8238 S RACINE AVE,60620,5515
RUSH DAY SCHOOL,2150 W HARRISON ST,60612,5516
Zoku Sushi,1616 N KEDZIE AVE,60647,5517
"FIXIN' FRANKS, LLC",2555 N NORMANDY AVE,60707,5518
Aspira Business & Finance High School,2989 N MILWAUKEE AVE,60618,5519
MURPHY'S DELI UPTOWN,2000 MCKINNEY AVE #150,75201,5520
KROGER #518 STARBUCKS,5665 E MOCKINGBIRD LN,75206,5521
SINGING HILLS RECREATION CENTER,6805 PATROL WAY,75241,5522
FENG CHA,5225 BELTLINE RD #254,75254,5523
RAUNER FAMILY YMCA,2700 S WESTERN AVE,60608,5524
BARCA,4754 W BELMONT AVE,60641,5525
CHIPOTLE MEXICAN GRILL,210 W NORTH AVE,60610,5526
QUEEN K'S KITCHEN,7210 N CALIFORNIA AVE,60645,5527
FIVE IRON GOLF CHICAGO,108 N STATE ST,60602,5528
EMPORIUM PIES,2708 MAIN ST,75226,5529
OLD FASHIONED DONUTS INC,11248 S MICHIGAN AVE,60628,5530
CONCORDIA PLACE,3300 N WHIPPLE ST,60618,5531
RISING ROLL @ LOYOLA UNIVERSITY,6314 N WINTHROP AVE,60660,5532
BREAKFAST HOUSE & COFFEE BAR SHERIDAN INC,3928-3932 N SHERIDAN RD,60613,5533
CHIPOTLE,5224 N BROADWAY,60640,5534
KINCADE'S,950-952 W ARMITAGE AVE,60614,5535
5411 EMPANADAS,2045 W NORTH AVE,60647,5536
"PASTES Y EMPANADAS GOLDEN TUZO, CORP",5648 W DIVERSEY AVE,60639,5537
HFCC,6426 N WESTERN AVE,60645,5538
LA IGUANITA RESTAURANT,3733 S KEDZIE AVE,60632,5539
NA SIAM SUSHI THAI,4925 N BROADWAY,60640,5540
RICCARDO OSTERIA,1023 W LAKE ST,60607,5541
LA ACADEMIA DE ESTRELLAS SCHOOL,1811 S HAMPTON RD,75208,5542
FORESTER FIELD #3,8233 MILITARY PKWY,75227,5543
MI TIENDITA,1227 WORLD STORE CT 100-1,75217,5544
303 GRILL IN BISHOP ARTS,303 W DAVIS ST,75208,5545
7-ELEVEN,6833 W NORTHWEST HWY,75225,5546
FOOD BASKET #25,3540 SIMPSON STUART RD,75241,5547
SKY CAFE,5700 S MARYLAND AVE,60637,5548
PEACH TREE ACADEMY,4930 W DIVERSEY AVE,60639,5549
FOOD FIRST CHICAGO,741 S WESTERN AVE,60612,5550
SOUTH SHORE HOSPITAL,8012 S CRANDON AVE,60617,5551
NOMAD-CHICAGO,820 N FRANKLIN ST,60610,5552
AY CARBON POLLO GRILL,5160 S PULASKI RD,60632,5553
TIN  WHISTLE,6448 N MILWAUKEE AVE,60631,5554
"JESSICA'S BAKERY, INC.",4341 W 26TH ST,60623,5555
GARY COMER COLLEGE PREP,7131 S SOUTH CHICAGO AVE,60619,5556
MORSE FRESH MARKET,1430 W MORSE AVE,60626,5557
CHICAGO'S PIZZA,1919-1921 W MONTROSE AVE,60613,5558
TESTACCIO,2456 N CALIFORNIA AVE,60647,5559
CIRCLE K #6736,346-350 W CHICAGO AVE,60654,5560
ALLIANCE POULTRY FARM MKT INC,1636 W CHICAGO AVE,60622,5561
ADOBO GRILL,215 W NORTH AVE,60610,5562
INSOMNIA COOKIES,1344 N WELLS ST,60610,5563
BANGKOK THAI CUISINE,6144 N LINCOLN AVE,60659,5564
BIBIBOP LLC,3304 N WESTERN AVE,60618,5565
CRUZ BLANCA AND LENA BRAVA,900-906 W RANDOLPH ST,60607,5566
TAQUERIA LA VICTORIA,2851 S WESTMORELAND RD,75233,5567
REGAL PLAZA CAFE,320 REGAL ROW #120,75247,5568
GOOD FRIEND,1154 PEAVY RD,75218,5569
FRESHII,2414 VICTORY PARK LN,75219,5570
DEEP ELLUM BREWING COMPANY,2821 ST LOUIS ST,75226,5571
TAPAS VALENCIA,1530 S STATE ST,60605,5572
DOMINOS,5018 S PULASKI RD,60632,5573
DAVE'S HOT CHICKEN,3643 N WESTERN AVE,60618,5574
SPEEDY CONVIENIENT,5000 S ASHLAND AVE,60609,5575
FAMILY DOLLAR #7148,2550 W RED BIRD LN,75237,5576
West Loop Market,939 W WASHINGTON BLVD,60607,5577
KASHMIR,1436 W RANDOLPH ST,60607,5578
ECUADORIAN FOOD MARKET,5000 W DIVISION ST,60651,5579
TTS TACOS & TORTAS,4507 W LAWRENCE AVE,60630,5580
BROKEN ENGLISH TACO PUB OLD TOWN,1400 N WELLS ST,60610,5581
PACO'S TACOS,4311 S ARCHER AVE,60632,5582
SLICE FACTORY PILSEN,1502 W 18TH ST,60608,5583
HOMIE BOY INC.,3851 W MADISON ST,60624,5584
SANOS PIZZERIA,4469 W LAWRENCE AVE,60630,5585
TUKTA THAI RESTAURANT,9625 PLANO RD #500,75238,5586
WHICH WICH,1410 MAIN ST,75202,5587
IMOTO-1ST FLOOR,2400 VICTORY PARK LN,75219,5588
SONIC DRVE IN,2945 N BUCKNER BLVD,75228,5589
KFC/TACO BELL,3001 N HAMPTON RD,75212,5590
MARTY'S LIVE,4207 MAPLE AVE,75219,5591
URBAN MORNING COZY CAFE,7113 N WESTERN AVE,60645,5592
COLFAX MART,2554 E 83RD ST,60617,5593
"TAQUERIA Y BIRRIERIA MORELIA, INC.",5620 S PULASKI RD,60629,5594
NEW SAMS FOOD MART,5038 N SHERIDAN RD,60640,5595
"UNION COFFEE HOUSE MINISTRIES, INC",3705 CEDAR SPRINGS RD,75219,5596
312 FISH MARKET,329 W 25TH PL,60616,5597
AVENTURAS CONVENIENCE,4864 S BUCKNER BLVD #A,75227,5598
THE SLAB BAR-B-QUE LLC,1918 E 71ST ST,60649,5599
MIXED GREENS,308 W ERIE ST,60654,5600
CAFE 353,353 N CLARK ST,60654,5601
DOROTHY'S BISTRO,3524 W FULLERTON AVE,60647,5602
CHURCH OF THE THREE CROSSES,333 W WISCONSIN ST,60614,5603
AAA MAXWELL STREET EXPRESS,7901 S WENTWORTH AVE,60620,5604
"BABAS FAMOUS STEAK AND LEMONADE ON LARAMIE,INC.",344 N LARAMIE AVE,60644,5605
TIGER MART/SUBWAY/SMOOTHIE FACTORY,8702 S POLK ST,75232,5606
SHADY'S,9661 AUDELIA RD 109- #110,75238,5607
FA13737 GRILLED CHEESE CART - KIOSK,8525 GARLAND RD,75218,5608
CAPTAIN HOOKS,1600 W 13TH ST,60608,5609
"SUB LINCOLN SQUARE, LLC",4771 N LINCOLN AVE,60625,5610
MY BUDDY'S,4416 N CLARK ST,60640,5611
LAKEVIEW PRESCHOOL ACADEMY,3536 N LINCOLN AVE,60657,5612
MI MEXICO GROCERY,2601 W 59TH ST,60629,5613
MORETTIS BAR AND PIZZERIA,2251 N LINCOLN AVE,60614,5614
JESUS PEOPLE USA FGM,920 W WILSON AVE,60640,5615
EL RUISENOR ROJO ACADEMY,5100 W FOSTER AVE,60630,5616
MIR'S FOOD MART,2698 S RL THORNTON FRWY,75224,5617
WALDORF ASTORIA CHICAGO,11 E WALTON ST,60611,5618
79TH STREET DAY CARE,3724-32 W 79TH ST,60652,5619
SUBWAY 6010,8145 S PULASKI RD,60652,5620
FIESTA TAPATIA,2752 W CERMAK RD,60608,5621
7-ELEVEN #29168B,3559 N PULASKI RD,60641,5622
MOONWALKER CAFE,4101 W BELMONT AVE,60641,5623
BASEHIT BBQ,6606 W NORTH AVE,60707,5624
McDonald's,4158 S ASHLAND AVE,60609,5625
CASA YARI,3268 W FULLERTON AVE,60647,5626
JAMBA JUICE,5923 GREENVILLE AVE,75206,5627
RODRIGUEZ MEXICAN GRILL,8009 LAKE JUNE RD,75217,5628
SUPER MERCADO MEXICO #3,7828 LAKE JUNE RD,75217,5629
AZTECA BAKERY LLC,1339 W 18TH ST,60608,5630
SAUGANASH SCHOOL FOR THE YOUNG YEARS,4541 W PETERSON AVE,60646,5631
FISH MARKET INC.,242 E 103RD ST,60628,5632
J & J FISH,5608 W MADISON ST,60644,5633
WENDY'S #302,5502 HARRY HINES BLVD,75235,5634
JERK VILLA BAR & GRILL,642-654 W 79TH ST,60620,5635
PILL HILL DEVELOPMENT CENTER,8802 S STONY ISLAND AVE,60617,5636
DOMINO'S,1229 N CLYBOURN AVE,60610,5637
PLUGGET IN NUTRITION,3767 FOREST LN #116,75244,5638
LA FAMILIA #1,17602 KELLY BLVD #110,75287,5639
EL CAPITAN SNACKS LLC,3150 N CENTRAL AVE,60634,5640
Sayre Language Acad.,1850 N Newland,60707,5641
CHARTWELLS,2911 W W 47TH ST,60632,5642
SOUTH CHICAGO SENIOR SATELLITE SITE,9233 S BURLEY AVE,60617,5643
HARVESTIME FOODS,2632 W LAWRENCE AVE,60625,5644
THE FORTNIGHTLY OF CHICAGO,120 E BELLEVUE PL,60611,5645
DAWES ELEMENTARY,3810 W 81st Pl,60652,5646
Municipal Foods,2559 W DIVISION ST,60622,5647
MCDONALD'S,13040 COIT RD,75240,5648
ARBY'S #5711,6363 GREENVILLE AVE,75206,5649
INDEPENDENT COMMUNITY UPLIFT,604 SCHOOLDELL DR,75211,5650
BARNES & NOBLE CAFE,5301 BELTLINE RD #118,75240,5651
TACO BELL,11441 JUPITER RD,75218,5652
MEXICO LINDO,7515 EAST GRAND AVE,75214,5653
7-ELEVEN #35395B,3300 W ILLINOIS AVE,75211,5654
FOXTROT,2822 MCKINNEY AVE,75204,5655
ROSY FRUTERIA & ICE CREAM,3603 MARVIN D LOVE FRWY #300,75224,5656
The Violet Hour,1520 N DAMEN AVE,60622,5657
SANGAMON FOOD MARKET AND GRILL,934 W 103RD ST,60643,5658
JOSE M,4239 N KEDZIE AVE,60618,5659
JEWEL FOOD STORE #3176,9400 S ASHLAND AVE,60620,5660
MCCORMICK YMCA PRESCHOOL,1834 N LAWNDALE AVE,60647,5661
UNCLE JULIO'S,16150 DALLAS PKWY,75248,5662
CAMPUZANO,2618 OAK LAWN AVE,75219,5663
LINKEDIN CORPORATION,525 W MONROE ST,60661,5664
BUDLONG SOUTHERN CHICKEN HAYDEN HALL,333 S WABASH AVE,60604,5665
Sweet Rabbit Bakery,2159 W BELMONT AVE,60618,5666
SBARRO,500 W MADISON ST,60661,5667
CLARK/IRVING  APARTMENTS,3920 N CLARK ST,60613,5668
ASHLAND SUPERMARKET 1,4855 S ASHLAND AVE,60609,5669
Parker C.P.C.,328 W 69th St (6900S),60621,5670
FRY THE COOP,4300 N MILWAUKEE AVE,60641,5671
CENTRAL PLAZA RESIDENTIAL HOME,321 N CENTRAL AVE,60644,5672
CHAYHANA,2245 W IRVING PARK RD,60618,5673
AFC SUSHI @ LURIE CHILDRENS HOSPITAL,225 E CHICAGO,60611,5674
BRONZEVILLE ACADEMY CHARTER SCHOOL,4930 S COTTAGE GROVE AVE,60615,5675
THE FRANKLIN TAP,325 S FRANKLIN ST,60606,5676
NEW HORIZON CENTER FOR DEVELOPMENT DISABLED CHILDR,6737 W FOREST PRESERVE DR,60634,5677
JULIUS DORSEY ELEMENTARY,133 N ST AUGUSTINE RD,75217,5678
GREAT EAST CAMPUS,2901 MORGAN DR,75241,5679
LIFE CHARTER SCHOOL,4400 S RL THORNTON FRWY,75224,5680
RODRIGUEZ FRUITS & VEGETABLE,2458 S ST LOUIS AVE,60623,5681
"HOUSE OF KIDDS DEVELOPMENT CENTER INC.,",8233-8237 S PULASKI RD,60652,5682
JEWEL FOOD STORE #3170,5320 S PULASKI RD,60632,5683
FIFTY-ONE 50 FUSION,7354 S ASHLAND AVE,60636,5684
TIGER MART 86,116 N JIM MILLER RD #110,75217,5685
THE RABBIT HOLE BAR & GRILL,3826 ROSS AVE,75204,5686
BECKLEY DONUTS,2319 S BECKLEY AVE,75216,5687
"TWO SHADES CAFE, INC.",1152 W TAYLOR ST,60607,5688
MR SUBMARINE,3924 N CICERO AVE,60641,5689
"TORO ASIAN BUFFET, INC.",4616-4618 W DIVERSEY AVE,60639,5690
